,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
0,...,0,1.7994150518603778,-0.4672071614786519,-34.26502990722656,-17.281835556030273
1,N01,0,1.329617137486112,27.851388789488528,25.491941452026367,-36.42938995361328
2,<EOS>,0,12.556823520574572,6.427831748610485,-13.92409610748291,38.34193801879883
3,X,0,-0.5718873809897709,-0.38227394215733274,27.150737762451172,3.5812370777130127
4,M384~AB,0,-1.704338894129397,-1.1965872346162965,36.80769729614258,-8.82514762878418
5,N14,1,7.566421134500586,0.1573943993837481,-38.18472671508789,8.309183120727539
6,M346,249,-1.8271588400804777,-0.5050286874340112,45.146324157714844,-5.6424241065979
7,M297,265,-0.1708411937669963,-2.669113286204849,30.719406127929688,5.045083045959473
8,M009,223,-1.2925347752601386,-0.825429735604931,30.57076072692871,10.188165664672852
9,M371,308,-0.7408016440671003,-0.3170709613119991,37.10956954956055,28.600688934326172
10,M219,88,-0.007496730750459467,-1.4054015886236773,34.92658233642578,25.584964752197266
11,M370~C,0,-0.05899806145551298,-0.8916378910953839,20.673269271850586,20.074256896972656
12,M003~B,0,-0.9369293950783708,1.9213802860555957,22.52073097229004,-36.13634490966797
13,M387,249,-1.1911618039603782,-1.4360640141413021,32.19108963012695,16.851839065551758
14,M278~C,0,0.08697796446525878,0.7047183549681149,-7.469506740570068,-31.80392074584961
15,M097~H,0,-0.3368772033768627,-1.4167027727524002,36.47425079345703,25.16192626953125
16,M004,115,0.406887737339072,-1.1845512001262646,37.653072357177734,24.101661682128906
17,M218,525,-0.9923772258379125,-1.023186205423298,36.881935119628906,28.698583602905273
18,M288,829,-0.35838617379057014,-3.801892084050613,46.2458610534668,-8.063941955566406
19,N45,0,6.802305909178067,-3.4934483785966575,-38.72361373901367,8.068819046020508
20,M038~B,0,-0.573605611522611,-0.7703696417445389,21.59856605529785,9.12969970703125
21,M210,9,-1.1720561926417625,-0.9095100610328238,31.740997314453125,-5.138669490814209
22,|M327+X|,19,-2.3382978239887393,0.02596982087861438,29.53828239440918,-24.86879539489746
23,M259,69,0.41380180996413607,-1.1712708729093562,37.8643913269043,23.47153091430664
24,|M136+X|,18,-1.8093812562536427,-1.0528647917340466,37.9100456237793,-8.973569869995117
25,M262~1,26,-0.5103908365460001,-1.4525712192680698,30.52025032043457,19.59893035888672
26,M096,212,-0.3194202071190628,-0.4413314357106146,37.314395904541016,28.481016159057617
27,M054,258,-1.3155228890014814,-0.5110349443291081,27.618507385253906,3.940323829650879
28,N02,0,1.3396089157813502,0.046427591588837504,-32.4780158996582,-15.941447257995605
29,|M195+M057|,33,-1.1298971679065803,-2.721781563308676,41.36705017089844,7.858189105987549
30,M147~E,0,0.04534723886279096,-1.059529863863929,22.560117721557617,18.291107177734375
31,M139,38,-0.7411810445616145,-1.8824989411659312,39.12821960449219,15.718073844909668
32,M388,620,0.6194566008767738,-1.720862283618975,37.102806091308594,21.38698387145996
33,M263~A,0,-0.8154134497628426,2.064500053004473,23.208438873291016,-36.01532745361328
34,M295~EE,0,0.4374323680567059,-0.4095562611473714,-1.0274085998535156,16.48927116394043
35,N24,0,9.143624207172834,-4.4898744457731725,-41.230003356933594,2.2420103549957275
36,N30D,1,8.519012628993949,-4.247766042479981,-40.9194221496582,3.258910894393921
37,M387~L,0,-1.4041996316664422,-2.1033680301732964,39.66914367675781,0.49955013394355774
38,M377,55,-0.42091675972032383,-1.6161045657511983,38.664588928222656,18.354473114013672
39,M251,5,-0.02407046321467833,0.2885035485583358,0.6334925889968872,-26.465097427368164
